16-Jan-03,1.0552
17-Jan-03,1.06165
21-Jan-03,1.06605
22-Jan-03,1.0722
23-Jan-03,1.07265
28-Jan-03,1.0849
29-Jan-03,1.08225
30-Jan-03,1.0833
31-Jan-03,1.0785
3-Feb-03,1.0756
4-Feb-03,1.07285
5-Feb-03,1.08715
6-Feb-03,1.07855
7-Feb-03,1.08385
8-Feb-03,1.08385
9-Feb-03,1.08385
10-Feb-03,1.08155
11-Feb-03,1.07155
12-Feb-03,1.07515
13-Feb-03,1.07255
14-Feb-03,1.0834
15-Feb-03,1.0834
16-Feb-03,1.0834
17-Feb-03,1.07305
18-Feb-03,1.07195
19-Feb-03,1.06915
20-Feb-03,1.0748
21-Feb-03,1.08155
22-Feb-03,1.08155
23-Feb-03,1.08155
24-Feb-03,1.07365
25-Feb-03,1.0798
26-Feb-03,1.0761
27-Feb-03,1.07845
28-Feb-03,1.07845
1-Mar-03,1.07845
2-Mar-03,1.07845
3-Mar-03,1.08015
4-Mar-03,1.08905
5-Mar-03,1.089
6-Mar-03,1.09655
7-Mar-03,1.09655
8-Mar-03,1.09655
9-Mar-03,1.09655
10-Mar-03,1.1014
11-Mar-03,1.10595
12-Mar-03,1.1037
13-Mar-03,1.1037
14-Mar-03,1.07865
15-Mar-03,1.07865
16-Mar-03,1.07865
17-Mar-03,1.07865
18-Mar-03,1.07865
19-Mar-03,1.0643
20-Mar-03,1.0573
21-Mar-03,1.06035
22-Mar-03,1.06035
23-Mar-03,1.06035
24-Mar-03,1.06035
25-Mar-03,1.0662
26-Mar-03,1.0662
27-Mar-03,1.0662
28-Mar-03,1.06925
29-Mar-03,1.06925
30-Mar-03,1.06925
31-Mar-03,1.08265
1-Apr-03,1.0925
2-Apr-03,1.0943
3-Apr-03,1.0767
4-Apr-03,1.0755
5-Apr-03,1.0755
6-Apr-03,1.0755
7-Apr-03,1.0755
